
<https://www.datatourisme.fr/ontology/core#Cirque>,Cirque naturel,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Cliff>,Falaise,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Coastline>,"Côte, littoral",<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Col>,Col,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#CircusEvent>,Spectacle de cirque,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#Citadel>,Citadelle,<https://www.datatourisme.fr/ontology/core#DefenceSite>,Site de défense
<https://www.datatourisme.fr/ontology/core#Church>,Eglise,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Cloister>,Cloître,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Collegiate>,Collégiale,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#CivilCemetery>,Cimetière civil,<https://www.datatourisme.fr/ontology/core#RemembranceSite>,Lieu de mémoire
<https://www.datatourisme.fr/ontology/core#Cinema>,Cinéma,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Cinematheque>,Cinémathèque,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#CircusPlace>,Cirque,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#ClimbingWall>,Site et mur d'escalade,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Yurt>,Yourte,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#ZooAnimalPark>,Zoo - parc animalier,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Canal>,Canal,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Canyon>,Canyon,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#CampingCar>,Camping car,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#CampingPitch>,Emplacement de camping,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#Caravan>,Caravane,<https://www.datatourisme.fr/ontology/core#AccommodationProduct>,Produit d'hébergement
<https://www.datatourisme.fr/ontology/core#CarOrBikeWash>,Station de lavage,<https://www.datatourisme.fr/ontology/core#ConvenientService>,Service pratique
<https://www.datatourisme.fr/ontology/core#CampingAndCaravanningFeatureSpecification>,Spécification d'équipement d'hôtellrie de plein air,<https://www.datatourisme.fr/ontology/core#FeatureSpecification>,Spécification d'équipement et service
<https://www.datatourisme.fr/ontology/core#Carnival>,Carnaval,<https://www.datatourisme.fr/ontology/core#SocialEvent>,Evènement social
<https://www.datatourisme.fr/ontology/core#Casino>,Casino,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#CarpoolArea>,Aire de covoiturage,<https://www.datatourisme.fr/ontology/core#Transport>,Transport
<https://www.datatourisme.fr/ontology/core#ConeNeck>,Cône,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#ConvenientService>,Service pratique,<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Lieu
<https://www.datatourisme.fr/ontology/core#Competition>,Compétition,<https://www.datatourisme.fr/ontology/core#Practice>,Pratique
<https://www.datatourisme.fr/ontology/core#Congress>,Congrès,<https://www.datatourisme.fr/ontology/core#BusinessEvent>,Evènement professionnel d'entreprise
<https://www.datatourisme.fr/ontology/core#ConventionCentre>,Centre de congrès,<https://www.datatourisme.fr/ontology/core#BusinessPlace>,Site d'affaires
<https://www.datatourisme.fr/ontology/core#Commemoration>,Commémoration,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#Concert>,Concert,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#Conference>,Conférence,<https://www.datatourisme.fr/ontology/core#CulturalEvent>,Évènement culturel
<https://www.datatourisme.fr/ontology/core#CommonFeatureSpecification>,Spécification d'équipement commun,<https://www.datatourisme.fr/ontology/core#FeatureSpecification>,Spécification d'équipement et service
<https://www.datatourisme.fr/ontology/core#Commanderie>,Commanderie,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Convent>,Couvent,<https://www.datatourisme.fr/ontology/core#ReligiousSite>,Site religieux
<https://www.datatourisme.fr/ontology/core#Volcano>,Volcan,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Waterfall>,Cascade,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#Wetland>,Zone humide,<https://www.datatourisme.fr/ontology/core#NaturalHeritage>,Site naturel
<https://www.datatourisme.fr/ontology/core#WineCellar>,Cave de dégustation,<https://www.datatourisme.fr/ontology/core#TastingProvider>,Fournisseur de dégustation
<https://www.datatourisme.fr/ontology/core#WashHouse>,Lavoir,<https://www.datatourisme.fr/ontology/core#TechnicalHeritage>,"Patrimoine industriel, artisanal, rural, agricole et technique"
<https://www.datatourisme.fr/ontology/core#WalkingTour>,Itinéraire pédestre,<https://www.datatourisme.fr/ontology/core#Tour>,Itinéraire touristique
<https://www.datatourisme.fr/ontology/core#WorkMeeting>,Réunion de travail,<https://www.datatourisme.fr/ontology/core#BusinessEvent>,Evènement professionnel d'entreprise
<https://www.datatourisme.fr/ontology/core#WaterSource>,Point d'eau,<https://www.datatourisme.fr/ontology/core#ConvenientService>,Service pratique
<https://www.datatourisme.fr/ontology/core#WifiHotSpot>,Hotspot Wifi,<https://www.datatourisme.fr/ontology/core#ConvenientService>,Service pratique
<https://www.datatourisme.fr/ontology/core#VivariumAquarium>,Vivarium - Aquarium,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#YachtClub>,Yacht Club,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#VolunteerTourGuideOrGreeter>,"Hôte bénévole, greeter",<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique
<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique,<https://www.datatourisme.fr/ontology/core#PlaceOfInterest>,Lieu
<https://www.datatourisme.fr/ontology/core#Traineeship>,"Stage, atelier",<https://www.datatourisme.fr/ontology/core#Practice>,Pratique
<https://www.datatourisme.fr/ontology/core#Trader>,Négociant,<https://www.datatourisme.fr/ontology/core#TastingProvider>,Fournisseur de dégustation
<https://www.datatourisme.fr/ontology/core#TrainingWorkshop>,Atelier de formation,<https://www.datatourisme.fr/ontology/core#BusinessEvent>,Evènement professionnel d'entreprise
<https://www.datatourisme.fr/ontology/core#Tower>,Tour,<https://www.datatourisme.fr/ontology/core#RemarkableBuilding>,Bâtiment civil remarquable
<https://www.datatourisme.fr/ontology/core#TraditionalCelebration>,Fête traditionnelle,<https://www.datatourisme.fr/ontology/core#SocialEvent>,Evènement social
<https://www.datatourisme.fr/ontology/core#TouristBus>,Bus touristique,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TouristTrain>,Train touristique,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TrackRollerOrSkateBoard>,Piste de roller ou de skate board,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#TourOperatorOrTravelAgency>,Voyagiste,<https://www.datatourisme.fr/ontology/core#TouristInformationCenter>,Service d'information touristique
<https://www.datatourisme.fr/ontology/core#SportsClub>,Club de sport,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#SportsHall>,Palais des sports,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#SquashCourt>,Salle de squash,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#Stadium>,Stade,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#SummerToboggan>,Piste de luge d'été,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#SwimmingPool>,Piscine,<https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace>,"Site sportif, récréatif et de loisirs"
<https://www.datatourisme.fr/ontology/core#SportsCompetition>,Compétition sportive,<https://www.datatourisme.fr/ontology/core#SportsEvent>,Évènement sports et loisirs
<https://www.datatourisme.fr/ontology/core#SportsDemonstration>,Démonstration sportive,<https://www.datatourisme.fr/ontology/core#SportsEvent>,Évènement sports et loisirs
